listener,sentence,snr,talker,filename
27,10-09,-2.0,NWF133,NWF133_10-09_-2.0.wav
27,51-04,-3.0,NWM080,NWM080_51-04_-3.0.wav
27,56-02,+2.0,NWF009,NWF009_56-02_+2.0.wav
27,10-10,-1.0,NWF135,NWF135_10-10_-1.0.wav
27,65-03,+0.0,NWM084,NWM084_65-03_+0.0.wav
27,15-06,-3.0,NWM077,NWM077_15-06_-3.0.wav
27,16-10,+0.0,NWM078,NWM078_16-10_+0.0.wav
27,40-09,+0.0,NWF008,NWF008_40-09_+0.0.wav
27,13-01,-2.0,NWF142,NWF142_13-01_-2.0.wav
27,55-04,+0.0,NWF004,NWF004_55-04_+0.0.wav
27,18-06,-3.0,NWF004,NWF004_18-06_-3.0.wav
27,40-06,-2.0,NWF003,NWF003_40-06_-2.0.wav
27,06-10,-3.0,NWF008,NWF008_06-10_-3.0.wav
27,24-07,+2.0,NWF144,NWF144_24-07_+2.0.wav
27,06-01,-1.0,NWM086,NWM086_06-01_-1.0.wav
27,22-04,+0.0,NWF135,NWF135_22-04_+0.0.wav
27,48-01,-3.0,NWF143,NWF143_48-01_-3.0.wav
27,55-02,-1.0,NWF003,NWF003_55-02_-1.0.wav
27,56-08,-3.0,NWM001,NWM001_56-08_-3.0.wav
27,04-08,+1.0,NWM082,NWM082_04-08_+1.0.wav
27,17-03,+2.0,NWM082,NWM082_17-03_+2.0.wav
27,64-05,+2.0,NWM078,NWM078_64-05_+2.0.wav
27,25-02,-1.0,NWM078,NWM078_25-02_-1.0.wav
27,55-01,-2.0,NWF002,NWF002_55-01_-2.0.wav
27,58-08,-2.0,NWF136,NWF136_58-08_-2.0.wav
27,31-10,+0.0,NWF009,NWF009_31-10_+0.0.wav
27,17-05,-3.0,NWM083,NWM083_17-05_-3.0.wav
27,11-05,+0.0,NWF136,NWF136_11-05_+0.0.wav
27,05-02,+2.0,NWM083,NWM083_05-02_+2.0.wav
27,11-07,+1.0,NWF137,NWF137_11-07_+1.0.wav
27,15-09,-1.0,NWM079,NWM079_15-09_-1.0.wav
27,07-10,+0.0,NWM002,NWM002_07-10_+0.0.wav
27,40-07,-1.0,NWF004,NWF004_40-07_-1.0.wav
27,60-03,+1.0,NWF139,NWF139_60-03_+1.0.wav
27,24-09,-3.0,NWM055,NWM055_24-09_-3.0.wav
27,72-06,-1.0,NWF136,NWF136_72-06_-1.0.wav
27,28-01,-1.0,NWM084,NWM084_28-01_-1.0.wav
27,70-04,-2.0,NWM001,NWM001_70-04_-2.0.wav
27,06-04,+0.0,NWF002,NWF002_06-04_+0.0.wav
27,50-01,+1.0,NWM078,NWM078_50-01_+1.0.wav
27,31-01,+2.0,NWM080,NWM080_31-01_+2.0.wav
27,59-04,-1.0,NWF137,NWF137_59-04_-1.0.wav
27,04-02,-2.0,NWM079,NWM079_04-02_-2.0.wav
27,57-09,+2.0,NWF133,NWF133_57-09_+2.0.wav
27,22-01,-3.0,NWM005,NWM005_22-01_-3.0.wav
27,23-08,-1.0,NWF142,NWF142_23-08_-1.0.wav
27,07-09,-1.0,NWM001,NWM001_07-09_-1.0.wav
27,52-10,+0.0,NWM083,NWM083_52-10_+0.0.wav
27,02-06,+2.0,NWM077,NWM077_02-06_+2.0.wav
27,67-06,-2.0,NWM086,NWM086_67-06_-2.0.wav
27,26-09,+1.0,NWM080,NWM080_26-09_+1.0.wav
27,34-05,+1.0,NWF135,NWF135_34-05_+1.0.wav
27,27-07,-3.0,NWM082,NWM082_27-07_-3.0.wav
27,36-01,-1.0,NWF140,NWF140_36-01_-1.0.wav
27,01-07,+0.0,NWF144,NWF144_01-07_+0.0.wav
27,52-07,-1.0,NWM082,NWM082_52-07_-1.0.wav
27,39-01,+1.0,NWM085,NWM085_39-01_+1.0.wav
27,22-08,+1.0,NWM079,NWM079_22-08_+1.0.wav
27,66-01,+0.0,NWM082,NWM082_66-01_+0.0.wav
27,39-10,-3.0,NWF002,NWF002_39-10_-3.0.wav
27,33-01,+2.0,NWM002,NWM002_33-01_+2.0.wav
27,25-01,-2.0,NWM077,NWM077_25-01_-2.0.wav
27,18-02,+0.0,NWM086,NWM086_18-02_+0.0.wav
27,18-05,+2.0,NWF003,NWF003_18-05_+2.0.wav
27,19-10,+1.0,NWM002,NWM002_19-10_+1.0.wav
27,61-09,-1.0,NWF144,NWF144_61-09_-1.0.wav
27,55-07,+1.0,NWF008,NWF008_55-07_+1.0.wav
27,67-09,-1.0,NWF002,NWF002_67-09_-1.0.wav
27,37-05,-3.0,NWF144,NWF144_37-05_-3.0.wav
27,19-06,-1.0,NWF009,NWF009_19-06_-1.0.wav
27,05-05,-3.0,NWM084,NWM084_05-05_-3.0.wav
27,34-01,-1.0,NWM007,NWM007_34-01_-1.0.wav
27,31-04,-1.0,NWF008,NWF008_31-04_-1.0.wav
27,24-02,+1.0,NWF143,NWF143_24-02_+1.0.wav
27,33-08,-2.0,NWM005,NWM005_33-08_-2.0.wav
27,40-10,+1.0,NWF009,NWF009_40-10_+1.0.wav
27,41-08,-3.0,NWM002,NWM002_41-08_-3.0.wav
27,68-02,+1.0,NWF004,NWF004_68-02_+1.0.wav
28,63-05,+0.0,NWF139,NWF139_63-05_+0.0.wav
28,13-01,-3.0,NWF133,NWF133_13-01_-3.0.wav
28,39-10,+2.0,NWM081,NWM081_39-10_+2.0.wav
28,31-01,+1.0,NWF143,NWF143_31-01_+1.0.wav
28,16-10,-1.0,NWF140,NWF140_16-10_-1.0.wav
28,70-06,-2.0,NWF002,NWF002_70-06_-2.0.wav
28,68-02,+0.0,NWM083,NWM083_68-02_+0.0.wav
28,33-05,+2.0,NWF003,NWF003_33-05_+2.0.wav
28,05-05,+2.0,NWM078,NWM078_05-05_+2.0.wav
28,51-04,+2.0,NWF143,NWF143_51-04_+2.0.wav
28,05-07,-3.0,NWM079,NWM079_05-07_-3.0.wav
28,04-08,+0.0,NWM055,NWM055_04-08_+0.0.wav
28,49-08,-1.0,NWF139,NWF139_49-08_-1.0.wav
28,56-02,+1.0,NWM085,NWM085_56-02_+1.0.wav
28,60-03,+0.0,NWM005,NWM005_60-03_+0.0.wav
28,67-10,-1.0,NWM082,NWM082_67-10_-1.0.wav
28,02-06,+1.0,NWF139,NWF139_02-06_+1.0.wav
28,07-08,-3.0,NWM085,NWM085_07-08_-3.0.wav
28,52-07,-2.0,NWM055,NWM055_52-07_-2.0.wav
28,04-05,-1.0,NWF144,NWF144_04-05_-1.0.wav
28,37-05,+2.0,NWF136,NWF136_37-05_+2.0.wav
28,44-10,-1.0,NWF008,NWF008_44-10_-1.0.wav
28,28-08,-1.0,NWM079,NWM079_28-08_-1.0.wav
28,72-06,-2.0,NWM002,NWM002_72-06_-2.0.wav
28,11-07,+0.0,NWM004,NWM004_11-07_+0.0.wav
28,55-01,-3.0,NWM081,NWM081_55-01_-3.0.wav
28,47-01,-3.0,NWM055,NWM055_47-01_-3.0.wav
28,40-07,-2.0,NWM083,NWM083_40-07_-2.0.wav
28,59-05,-1.0,NWM004,NWM004_59-05_-1.0.wav
28,10-09,-3.0,NWF009,NWF009_10-09_-3.0.wav
28,10-06,+2.0,NWF008,NWF008_10-06_+2.0.wav
28,06-01,-2.0,NWM080,NWM080_06-01_-2.0.wav
28,06-10,+2.0,NWM084,NWM084_06-10_+2.0.wav
28,17-06,-3.0,NWM078,NWM078_17-06_-3.0.wav
28,60-07,+1.0,NWM007,NWM007_60-07_+1.0.wav
28,36-01,-2.0,NWM007,NWM007_36-01_-2.0.wav
28,50-01,+0.0,NWF140,NWF140_50-01_+0.0.wav
28,34-05,+0.0,NWM001,NWM001_34-05_+0.0.wav
28,56-07,-2.0,NWM077,NWM077_56-07_-2.0.wav
28,45-02,+1.0,NWM001,NWM001_45-02_+1.0.wav
28,32-09,+0.0,NWM086,NWM086_32-09_+0.0.wav
28,41-02,+1.0,NWM086,NWM086_41-02_+1.0.wav
28,56-10,-2.0,NWF003,NWF003_56-10_-2.0.wav
28,57-02,-1.0,NWF004,NWF004_57-02_-1.0.wav
28,37-09,-3.0,NWF137,NWF137_37-09_-3.0.wav
28,16-01,-1.0,NWF143,NWF143_16-01_-1.0.wav
28,58-08,-3.0,NWM002,NWM002_58-08_-3.0.wav
28,57-06,+0.0,NWF008,NWF008_57-06_+0.0.wav
28,64-05,+1.0,NWF140,NWF140_64-05_+1.0.wav
28,19-07,-1.0,NWM086,NWM086_19-07_-1.0.wav
28,14-06,+1.0,NWF137,NWF137_14-06_+1.0.wav
28,45-10,-2.0,NWM005,NWM005_45-10_-2.0.wav
28,55-02,-2.0,NWM082,NWM082_55-02_-2.0.wav
28,13-03,-2.0,NWF135,NWF135_13-03_-2.0.wav
28,31-03,-3.0,NWM083,NWM083_31-03_-3.0.wav
28,42-09,-2.0,NWF004,NWF004_42-09_-2.0.wav
28,62-06,-1.0,NWF137,NWF137_62-06_-1.0.wav
28,64-06,+2.0,NWF142,NWF142_64-06_+2.0.wav
28,23-08,-2.0,NWF133,NWF133_23-08_-2.0.wav
28,25-04,-1.0,NWF142,NWF142_25-04_-1.0.wav
28,10-10,-2.0,NWM001,NWM001_10-10_-2.0.wav
28,48-03,-3.0,NWF136,NWF136_48-03_-3.0.wav
28,40-06,-3.0,NWM082,NWM082_40-06_-3.0.wav
28,31-10,-1.0,NWM085,NWM085_31-10_-1.0.wav
28,25-01,-3.0,NWF139,NWF139_25-01_-3.0.wav
28,20-04,+1.0,NWF003,NWF003_20-04_+1.0.wav
28,55-04,-1.0,NWM083,NWM083_55-04_-1.0.wav
28,67-01,+1.0,NWM078,NWM078_67-01_+1.0.wav
28,61-09,-2.0,NWF136,NWF136_61-09_-2.0.wav
28,65-09,-2.0,NWF144,NWF144_65-09_-2.0.wav
28,56-08,+2.0,NWM086,NWM086_56-08_+2.0.wav
28,23-07,-3.0,NWM007,NWM007_23-07_-3.0.wav
28,45-05,+2.0,NWM002,NWM002_45-05_+2.0.wav
28,18-06,+2.0,NWM083,NWM083_18-06_+2.0.wav
28,08-04,+0.0,NWF003,NWF003_08-04_+0.0.wav
28,11-05,-1.0,NWM002,NWM002_11-05_-1.0.wav
28,22-04,-1.0,NWM001,NWM001_22-04_-1.0.wav
28,71-05,+0.0,NWF004,NWF004_71-05_+0.0.wav
28,04-02,-3.0,NWF142,NWF142_04-02_-3.0.wav
28,70-02,+2.0,NWM085,NWM085_70-02_+2.0.wav
28,72-05,-3.0,NWM001,NWM001_72-05_-3.0.wav
28,27-07,+2.0,NWM055,NWM055_27-07_+2.0.wav
28,53-01,+0.0,NWM078,NWM078_53-01_+0.0.wav
28,25-02,-2.0,NWF140,NWF140_25-02_-2.0.wav
28,45-01,+0.0,NWF009,NWF009_45-01_+0.0.wav
28,22-01,+2.0,NWF004,NWF004_22-01_+2.0.wav
28,49-05,-2.0,NWF137,NWF137_49-05_-2.0.wav
28,59-04,-2.0,NWM004,NWM004_59-04_-2.0.wav
28,19-10,+0.0,NWF002,NWF002_19-10_+0.0.wav
28,08-07,+1.0,NWF004,NWF004_08-07_+1.0.wav
28,66-01,-1.0,NWM055,NWM055_66-01_-1.0.wav
28,56-09,-3.0,NWF002,NWF002_56-09_-3.0.wav
28,03-10,+2.0,NWF140,NWF140_03-10_+2.0.wav
28,65-03,-1.0,NWM078,NWM078_65-03_-1.0.wav
28,18-02,-1.0,NWM080,NWM080_18-02_-1.0.wav
28,13-07,-1.0,NWF135,NWF135_13-07_-1.0.wav
28,51-06,-3.0,NWF144,NWF144_51-06_-3.0.wav
28,16-02,+0.0,NWF144,NWF144_16-02_+0.0.wav
28,15-07,-3.0,NWF140,NWF140_15-07_-3.0.wav
28,06-09,+1.0,NWM083,NWM083_06-09_+1.0.wav
28,19-02,-3.0,NWM084,NWM084_19-02_-3.0.wav
28,66-05,+0.0,NWM077,NWM077_66-05_+0.0.wav
28,23-01,+2.0,NWM005,NWM005_23-01_+2.0.wav
28,46-05,+0.0,NWM007,NWM007_46-05_+0.0.wav
28,67-06,-3.0,NWM080,NWM080_67-06_-3.0.wav
28,28-01,-2.0,NWM078,NWM078_28-01_-2.0.wav
28,22-03,-2.0,NWF009,NWF009_22-03_-2.0.wav
28,53-09,+2.0,NWM080,NWM080_53-09_+2.0.wav
28,40-09,-1.0,NWM084,NWM084_40-09_-1.0.wav
28,41-08,+2.0,NWF002,NWF002_41-08_+2.0.wav
28,26-09,+0.0,NWF143,NWF143_26-09_+0.0.wav
28,22-07,+1.0,NWM004,NWM004_22-07_+1.0.wav
28,17-05,+2.0,NWM077,NWM077_17-05_+2.0.wav
28,24-02,+0.0,NWF135,NWF135_24-02_+0.0.wav
28,27-09,-3.0,NWM077,NWM077_27-09_-3.0.wav
28,17-03,+1.0,NWM055,NWM055_17-03_+1.0.wav
28,24-09,+2.0,NWF137,NWF137_24-09_+2.0.wav
28,34-02,-1.0,NWF009,NWF009_34-02_-1.0.wav
28,18-01,-2.0,NWM079,NWM079_18-01_-2.0.wav
28,22-02,-3.0,NWF008,NWF008_22-02_-3.0.wav
28,02-01,+0.0,NWF137,NWF137_02-01_+0.0.wav
28,65-08,-3.0,NWF143,NWF143_65-08_-3.0.wav
28,68-08,+1.0,NWM084,NWM084_68-08_+1.0.wav
28,60-10,-3.0,NWF135,NWF135_60-10_-3.0.wav
28,39-01,+0.0,NWM079,NWM079_39-01_+0.0.wav
28,34-08,+2.0,NWM004,NWM004_34-08_+2.0.wav
28,57-09,+1.0,NWF009,NWF009_57-09_+1.0.wav
28,52-10,-1.0,NWM077,NWM077_52-10_-1.0.wav
28,08-02,-2.0,NWF139,NWF139_08-02_-2.0.wav
28,36-10,+0.0,NWF133,NWF133_36-10_+0.0.wav
28,23-09,-1.0,NWF133,NWF133_23-09_-1.0.wav
28,48-01,+2.0,NWF135,NWF135_48-01_+2.0.wav
28,53-03,+1.0,NWM079,NWM079_53-03_+1.0.wav
28,31-04,-2.0,NWM084,NWM084_31-04_-2.0.wav
28,55-07,+0.0,NWM084,NWM084_55-07_+0.0.wav
28,33-01,+1.0,NWF002,NWF002_33-01_+1.0.wav
28,36-08,-1.0,NWM007,NWM007_36-08_-1.0.wav
28,05-02,+1.0,NWM077,NWM077_05-02_+1.0.wav
28,19-06,-2.0,NWM085,NWM085_19-06_-2.0.wav
28,18-05,+1.0,NWM082,NWM082_18-05_+1.0.wav
28,33-08,-3.0,NWF004,NWF004_33-08_-3.0.wav
28,06-05,+0.0,NWM082,NWM082_06-05_+0.0.wav
28,71-06,+1.0,NWF008,NWF008_71-06_+1.0.wav
28,15-09,-2.0,NWF142,NWF142_15-09_-2.0.wav
28,70-09,-1.0,NWF003,NWF003_70-09_-1.0.wav
28,41-09,-3.0,NWF003,NWF003_41-09_-3.0.wav
28,34-10,-3.0,NWM005,NWM005_34-10_-3.0.wav
28,12-03,+1.0,NWM005,NWM005_12-03_+1.0.wav
28,14-04,+0.0,NWF136,NWF136_14-04_+0.0.wav
28,18-04,+0.0,NWM081,NWM081_18-04_+0.0.wav
28,22-08,+0.0,NWF142,NWF142_22-08_+0.0.wav
28,30-06,+2.0,NWM082,NWM082_30-06_+2.0.wav
28,34-01,-2.0,NWF008,NWF008_34-01_-2.0.wav
28,67-09,-2.0,NWM081,NWM081_67-09_-2.0.wav
28,45-08,-3.0,NWM004,NWM004_45-08_-3.0.wav
28,67-05,+2.0,NWM079,NWM079_67-05_+2.0.wav
28,22-06,+0.0,NWM002,NWM002_22-06_+0.0.wav
28,47-04,+1.0,NWF133,NWF133_47-04_+1.0.wav
28,71-08,+2.0,NWF009,NWF009_71-08_+2.0.wav
28,50-06,+1.0,NWF142,NWF142_50-06_+1.0.wav
28,34-06,+1.0,NWM002,NWM002_34-06_+1.0.wav
28,24-07,+1.0,NWF136,NWF136_24-07_+1.0.wav
28,46-02,-1.0,NWM005,NWM005_46-02_-1.0.wav
28,70-04,-3.0,NWM086,NWM086_70-04_-3.0.wav
28,37-01,+1.0,NWF135,NWF135_37-01_+1.0.wav
28,60-09,+2.0,NWF133,NWF133_60-09_+2.0.wav
28,27-06,+1.0,NWF144,NWF144_27-06_+1.0.wav
28,40-10,+0.0,NWM085,NWM085_40-10_+0.0.wav
28,30-02,+0.0,NWM080,NWM080_30-02_+0.0.wav
28,07-09,-2.0,NWM086,NWM086_07-09_-2.0.wav
28,15-06,+2.0,NWF139,NWF139_15-06_+2.0.wav
28,04-04,-2.0,NWF143,NWF143_04-04_-2.0.wav
28,06-04,-1.0,NWM081,NWM081_06-04_-1.0.wav
28,07-10,-1.0,NWF002,NWF002_07-10_-1.0.wav
28,38-02,+2.0,NWF144,NWF144_38-02_+2.0.wav
28,01-07,-1.0,NWF136,NWF136_01-07_-1.0.wav
28,58-03,+2.0,NWM001,NWM001_58-03_+2.0.wav
28,30-04,+1.0,NWM081,NWM081_30-04_+1.0.wav
28,39-04,+1.0,NWM080,NWM080_39-04_+1.0.wav
28,12-10,+2.0,NWM007,NWM007_12-10_+2.0.wav
29,24-09,+1.0,NWM004,NWM004_24-09_+1.0.wav
29,05-07,+2.0,NWF142,NWF142_05-07_+2.0.wav
29,58-08,+2.0,NWF002,NWF002_58-08_+2.0.wav
29,11-07,-1.0,NWF003,NWF003_11-07_-1.0.wav
29,70-02,+1.0,NWM079,NWM079_70-02_+1.0.wav
29,55-02,-3.0,NWM055,NWM055_55-02_-3.0.wav
29,27-09,+2.0,NWF139,NWF139_27-09_+2.0.wav
29,28-08,-2.0,NWF142,NWF142_28-08_-2.0.wav
29,47-04,+0.0,NWF009,NWF009_47-04_+0.0.wav
29,45-05,+1.0,NWF002,NWF002_45-05_+1.0.wav
29,30-04,+0.0,NWF144,NWF144_30-04_+0.0.wav
29,49-08,-2.0,NWM005,NWM005_49-08_-2.0.wav
29,30-06,+1.0,NWM055,NWM055_30-06_+1.0.wav
29,17-06,+2.0,NWF140,NWF140_17-06_+2.0.wav
29,39-01,-1.0,NWF142,NWF142_39-01_-1.0.wav
29,20-04,+0.0,NWM082,NWM082_20-04_+0.0.wav
29,68-08,+0.0,NWM078,NWM078_68-08_+0.0.wav
29,27-07,+1.0,NWF137,NWF137_27-07_+1.0.wav
29,61-09,-3.0,NWM002,NWM002_61-09_-3.0.wav
29,60-07,+0.0,NWF008,NWF008_60-07_+0.0.wav
29,30-02,-1.0,NWF143,NWF143_30-02_-1.0.wav
29,25-01,+2.0,NWM005,NWM005_25-01_+2.0.wav
29,31-04,-3.0,NWM078,NWM078_31-04_-3.0.wav
29,36-01,-3.0,NWF008,NWF008_36-01_-3.0.wav
29,39-04,+0.0,NWF143,NWF143_39-04_+0.0.wav
29,70-09,-2.0,NWM082,NWM082_70-09_-2.0.wav
29,07-08,+2.0,NWM079,NWM079_07-08_+2.0.wav
29,33-08,+2.0,NWM083,NWM083_33-08_+2.0.wav
29,22-07,+0.0,NWF003,NWF003_22-07_+0.0.wav
29,64-06,+1.0,NWF133,NWF133_64-06_+1.0.wav
29,19-07,-2.0,NWM080,NWM080_19-07_-2.0.wav
29,27-06,+0.0,NWF136,NWF136_27-06_+0.0.wav
29,18-02,-2.0,NWF143,NWF143_18-02_-2.0.wav
29,25-02,-3.0,NWM007,NWM007_25-02_-3.0.wav
29,16-01,-2.0,NWF135,NWF135_16-01_-2.0.wav
29,60-10,+2.0,NWM001,NWM001_60-10_+2.0.wav
29,25-04,-2.0,NWF133,NWF133_25-04_-2.0.wav
29,17-03,+0.0,NWF137,NWF137_17-03_+0.0.wav
29,36-10,-1.0,NWF009,NWF009_36-10_-1.0.wav
29,22-03,-3.0,NWM085,NWM085_22-03_-3.0.wav
29,33-05,+1.0,NWM082,NWM082_33-05_+1.0.wav
29,04-02,+2.0,NWF133,NWF133_04-02_+2.0.wav
29,13-01,+2.0,NWF009,NWF009_13-01_+2.0.wav
29,51-04,+1.0,NWF135,NWF135_51-04_+1.0.wav
29,22-08,-1.0,NWF133,NWF133_22-08_-1.0.wav
29,32-09,-1.0,NWM080,NWM080_32-09_-1.0.wav
29,46-02,-2.0,NWF004,NWF004_46-02_-2.0.wav
29,47-01,+2.0,NWF137,NWF137_47-01_+2.0.wav
29,22-02,+2.0,NWM084,NWM084_22-02_+2.0.wav
29,24-07,+0.0,NWM002,NWM002_24-07_+0.0.wav
29,70-06,-3.0,NWM081,NWM081_70-06_-3.0.wav
29,45-02,+0.0,NWM086,NWM086_45-02_+0.0.wav
29,49-05,-3.0,NWM004,NWM004_49-05_-3.0.wav
29,67-05,+1.0,NWF142,NWF142_67-05_+1.0.wav
29,05-02,+0.0,NWF139,NWF139_05-02_+0.0.wav
29,56-08,+1.0,NWM080,NWM080_56-08_+1.0.wav
29,44-10,-2.0,NWM084,NWM084_44-10_-2.0.wav
29,65-08,+2.0,NWF135,NWF135_65-08_+2.0.wav
29,62-06,-2.0,NWM004,NWM004_62-06_-2.0.wav
29,22-04,-2.0,NWM086,NWM086_22-04_-2.0.wav
29,31-10,-2.0,NWM079,NWM079_31-10_-2.0.wav
29,18-04,-1.0,NWF144,NWF144_18-04_-1.0.wav
29,06-05,-1.0,NWM055,NWM055_06-05_-1.0.wav
29,53-09,+1.0,NWF143,NWF143_53-09_+1.0.wav
29,72-06,-3.0,NWF002,NWF002_72-06_-3.0.wav
29,34-08,+1.0,NWF003,NWF003_34-08_+1.0.wav
29,56-10,-3.0,NWM082,NWM082_56-10_-3.0.wav
29,52-10,-2.0,NWF139,NWF139_52-10_-2.0.wav
29,45-08,+2.0,NWF003,NWF003_45-08_+2.0.wav
29,57-02,-2.0,NWM083,NWM083_57-02_-2.0.wav
29,13-03,-3.0,NWM001,NWM001_13-03_-3.0.wav
29,16-10,-2.0,NWM007,NWM007_16-10_-2.0.wav
29,37-01,+0.0,NWM001,NWM001_37-01_+0.0.wav
29,71-08,+1.0,NWM085,NWM085_71-08_+1.0.wav
29,15-06,+1.0,NWM005,NWM005_15-06_+1.0.wav
29,55-04,-2.0,NWM077,NWM077_55-04_-2.0.wav
29,11-05,-2.0,NWF002,NWF002_11-05_-2.0.wav
29,67-06,+2.0,NWF143,NWF143_67-06_+2.0.wav
29,04-08,-1.0,NWF137,NWF137_04-08_-1.0.wav
29,15-07,+2.0,NWM007,NWM007_15-07_+2.0.wav
29,48-01,+1.0,NWM001,NWM001_48-01_+1.0.wav
29,45-01,-1.0,NWM085,NWM085_45-01_-1.0.wav
29,14-04,-1.0,NWM002,NWM002_14-04_-1.0.wav
29,70-04,+2.0,NWM080,NWM080_70-04_+2.0.wav
29,06-04,-2.0,NWF144,NWF144_06-04_-2.0.wav
29,19-06,-3.0,NWM079,NWM079_19-06_-3.0.wav
29,56-09,+2.0,NWM081,NWM081_56-09_+2.0.wav
29,72-05,+2.0,NWM086,NWM086_72-05_+2.0.wav
29,03-10,+1.0,NWM007,NWM007_03-10_+1.0.wav
29,53-03,+0.0,NWF142,NWF142_53-03_+0.0.wav
29,41-02,+0.0,NWM080,NWM080_41-02_+0.0.wav
29,58-03,+1.0,NWM086,NWM086_58-03_+1.0.wav
29,17-05,+1.0,NWF139,NWF139_17-05_+1.0.wav
29,71-05,-1.0,NWM083,NWM083_71-05_-1.0.wav
29,28-01,-3.0,NWF140,NWF140_28-01_-3.0.wav
29,55-07,-1.0,NWM078,NWM078_55-07_-1.0.wav
29,10-09,+2.0,NWM085,NWM085_10-09_+2.0.wav
29,23-09,-2.0,NWF009,NWF009_23-09_-2.0.wav
29,16-02,-1.0,NWF136,NWF136_16-02_-1.0.wav
29,46-05,-1.0,NWF008,NWF008_46-05_-1.0.wav
29,19-10,-1.0,NWM081,NWM081_19-10_-1.0.wav
29,08-07,+0.0,NWM083,NWM083_08-07_+0.0.wav
29,23-01,+1.0,NWF004,NWF004_23-01_+1.0.wav
29,13-07,-2.0,NWM001,NWM001_13-07_-2.0.wav
29,41-08,+1.0,NWM081,NWM081_41-08_+1.0.wav
29,53-01,-1.0,NWF140,NWF140_53-01_-1.0.wav
29,26-09,-1.0,NWF135,NWF135_26-09_-1.0.wav
29,34-06,+0.0,NWF002,NWF002_34-06_+0.0.wav
29,71-06,+0.0,NWM084,NWM084_71-06_+0.0.wav
29,65-03,-2.0,NWF140,NWF140_65-03_-2.0.wav
29,48-03,+2.0,NWM002,NWM002_48-03_+2.0.wav
29,12-03,+0.0,NWF004,NWF004_12-03_+0.0.wav
29,18-06,+1.0,NWM077,NWM077_18-06_+1.0.wav
29,52-07,-3.0,NWF137,NWF137_52-07_-3.0.wav
29,15-09,-3.0,NWF133,NWF133_15-09_-3.0.wav
29,31-03,+2.0,NWM077,NWM077_31-03_+2.0.wav
29,06-10,+1.0,NWM078,NWM078_06-10_+1.0.wav
29,40-09,-2.0,NWM078,NWM078_40-09_-2.0.wav
29,59-04,-3.0,NWF003,NWF003_59-04_-3.0.wav
29,63-05,-1.0,NWM005,NWM005_63-05_-1.0.wav
29,18-01,-3.0,NWF142,NWF142_18-01_-3.0.wav
29,04-04,-3.0,NWF135,NWF135_04-04_-3.0.wav
29,59-05,-2.0,NWF003,NWF003_59-05_-2.0.wav
29,51-06,+2.0,NWF136,NWF136_51-06_+2.0.wav
29,39-10,+1.0,NWF144,NWF144_39-10_+1.0.wav
29,50-01,-1.0,NWM007,NWM007_50-01_-1.0.wav
29,56-02,+0.0,NWM079,NWM079_56-02_+0.0.wav
29,50-06,+0.0,NWF133,NWF133_50-06_+0.0.wav
29,33-01,+0.0,NWM081,NWM081_33-01_+0.0.wav
29,34-05,-1.0,NWM086,NWM086_34-05_-1.0.wav
29,22-06,-1.0,NWF002,NWF002_22-06_-1.0.wav
29,10-06,+1.0,NWM084,NWM084_10-06_+1.0.wav
29,40-07,-3.0,NWM077,NWM077_40-07_-3.0.wav
29,14-06,+0.0,NWM004,NWM004_14-06_+0.0.wav
29,23-07,+2.0,NWF008,NWF008_23-07_+2.0.wav
29,42-09,-3.0,NWM083,NWM083_42-09_-3.0.wav
29,34-02,-2.0,NWM085,NWM085_34-02_-2.0.wav
29,24-02,-1.0,NWM001,NWM001_24-02_-1.0.wav
29,31-01,+0.0,NWF135,NWF135_31-01_+0.0.wav
29,66-01,-2.0,NWF137,NWF137_66-01_-2.0.wav
29,01-07,-2.0,NWM002,NWM002_01-07_-2.0.wav
29,34-10,+2.0,NWF004,NWF004_34-10_+2.0.wav
29,02-01,-1.0,NWM004,NWM004_02-01_-1.0.wav
29,64-05,+0.0,NWM007,NWM007_64-05_+0.0.wav
29,67-10,-2.0,NWM055,NWM055_67-10_-2.0.wav
29,07-10,-2.0,NWM081,NWM081_07-10_-2.0.wav
29,65-09,-3.0,NWF136,NWF136_65-09_-3.0.wav
29,60-03,-1.0,NWF004,NWF004_60-03_-1.0.wav
29,08-04,-1.0,NWM082,NWM082_08-04_-1.0.wav
29,45-10,-3.0,NWF004,NWF004_45-10_-3.0.wav
29,67-01,+0.0,NWF140,NWF140_67-01_+0.0.wav
29,36-08,-2.0,NWF008,NWF008_36-08_-2.0.wav
29,07-09,-3.0,NWM080,NWM080_07-09_-3.0.wav
29,57-06,-1.0,NWM084,NWM084_57-06_-1.0.wav
29,40-10,-1.0,NWM079,NWM079_40-10_-1.0.wav
29,18-05,+0.0,NWM055,NWM055_18-05_+0.0.wav
29,02-06,+0.0,NWM005,NWM005_02-06_+0.0.wav
29,38-02,+1.0,NWF136,NWF136_38-02_+1.0.wav
29,10-10,-3.0,NWM086,NWM086_10-10_-3.0.wav
29,67-09,-3.0,NWF144,NWF144_67-09_-3.0.wav
29,57-09,+0.0,NWM085,NWM085_57-09_+0.0.wav
29,22-01,+1.0,NWM083,NWM083_22-01_+1.0.wav
29,68-02,-1.0,NWM077,NWM077_68-02_-1.0.wav
29,06-09,+0.0,NWM077,NWM077_06-09_+0.0.wav
29,37-09,+2.0,NWM004,NWM004_37-09_+2.0.wav
